ID,SKU,name,description,current_price,current_stock,status,creation_date,last_update
2522,PROD-2522,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,5953.93,31,1,2026-09-18 22:31:12,2026-09-18 23:42:12
2523,PROD-2523,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,2919.79,16,1,2026-09-20 07:10:38,2026-09-20 08:28:38
2524,PROD-2524,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,5630.76,10,1,2026-09-19 05:32:51,2026-09-19 06:59:51
2525,PROD-2525,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,2215.01,21,1,2026-09-18 17:47:10,2026-09-18 19:24:10
2526,PROD-2526,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla L, Color Verde)",612.69,38,1,2026-09-22 08:50:32,2026-09-22 09:08:32
2527,PROD-2527,Smartphone Galaxy S26+ 1TB,Teléfono inteligente con procesador de última generación y batería de larga duración - Color Rojo,17058.98,12,1,2026-09-20 18:38:17,2026-09-20 18:44:17
2528,PROD-2528,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,4909.21,48,1,2026-09-21 14:12:44,2026-09-21 14:37:44
2529,PROD-2529,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla XL, Color Verde)",1044.49,38,1,2026-09-17 17:04:04,2026-09-17 18:56:04
2530,PROD-2530,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla S, Color Rojo)",1986.91,73,1,2026-09-22 01:48:26,2026-09-22 02:29:26
2531,PROD-2531,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla XL, Color Rojo)",1898.62,77,1,2026-09-17 12:34:41,2026-09-17 12:35:41
2532,PROD-2532,iPhone 16 Pro Max 128GB,Smartphone insignia de Apple con acabado en titanio y cámara profesional - Color Rojo,4289.48,31,1,2026-09-18 03:40:14,2026-09-18 04:50:14
2533,PROD-2533,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,33313.59,20,1,2026-09-21 15:36:45,2026-09-21 16:24:45
2534,PROD-2534,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla L, Color Verde)",959.85,86,1,2026-09-18 04:47:24,2026-09-18 06:19:24
2535,PROD-2535,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla XL, Color Gris)",1660.95,54,1,2026-09-18 06:51:42,2026-09-18 08:44:42
2536,PROD-2536,Smartphone Galaxy Z Flip 6 128GB,Teléfono plegable compacto con pantalla exterior funcional - Color Negro,31414.88,45,1,2026-09-22 03:46:07,2026-09-22 04:59:07
2537,PROD-2537,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla M, Color Blanco)",1203.55,71,1,2026-09-19 13:18:11,2026-09-19 15:05:11
2538,PROD-2538,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,27356.50,31,1,2026-09-18 15:42:48,2026-09-18 16:03:48
2539,PROD-2539,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,5009.92,40,1,2026-09-18 08:53:39,2026-09-18 09:02:39
2540,PROD-2540,Patinete Eléctrico Pro 4,Scooter eléctrico con gran autonomía para movilidad urbana,12399.29,31,1,2026-09-17 22:32:03,2026-09-17 22:43:03
2541,PROD-2541,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla M, Color Rojo)",1502.63,15,1,2026-09-19 16:46:54,2026-09-19 18:06:54
2542,PROD-2542,Audífonos Bluetooth WH-1000XM5,Audífonos inalámbricos con la mejor cancelación de ruido del mercado,17979.33,30,1,2026-09-20 01:47:13,2026-09-20 02:42:13
2543,PROD-2543,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,5672.02,15,1,2026-09-22 00:03:05,2026-09-22 00:19:05
2544,PROD-2544,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla M, Color Negro)",1468.55,36,1,2026-09-19 15:58:43,2026-09-19 16:47:43
2545,PROD-2545,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla S, Color Azul)",681.08,68,1,2026-09-17 21:56:31,2026-09-17 22:37:31
2546,PROD-2546,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,7641.18,57,1,2026-09-18 19:11:38,2026-09-18 19:43:38
2547,PROD-2547,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla XL, Color Rojo)",1533.13,65,1,2026-09-20 22:40:01,2026-09-20 22:53:01
2548,PROD-2548,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla XL, Color Rojo)",1734.92,28,1,2026-09-21 05:49:23,2026-09-21 06:15:23
2549,PROD-2549,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,6097.44,10,1,2026-09-18 04:13:34,2026-09-18 04:43:34
2550,PROD-2550,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla XL, Color Blanco)",1086.61,40,1,2026-09-20 08:48:33,2026-09-20 10:38:33
2551,PROD-2551,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,750.52,22,1,2026-09-21 09:18:43,2026-09-21 10:05:43
2552,PROD-2552,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,1178.81,31,1,2026-09-20 05:07:00,2026-09-20 06:35:00
2553,PROD-2553,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,6649.15,40,1,2026-09-19 16:59:12,2026-09-19 18:11:12
2554,PROD-2554,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,2571.81,19,1,2026-09-17 13:39:16,2026-09-17 15:10:16
2555,PROD-2555,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla M, Color Azul)",1975.87,100,1,2026-09-20 22:46:32,2026-09-21 00:05:32
2556,PROD-2556,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,7008.81,50,1,2026-09-19 06:31:32,2026-09-19 08:17:32
2557,PROD-2557,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,7157.55,26,1,2026-09-18 08:30:03,2026-09-18 09:38:03
2558,PROD-2558,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla M, Color Blanco)",1060.26,23,1,2026-09-19 06:14:01,2026-09-19 06:16:01
2559,PROD-2559,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,7644.99,20,1,2026-09-18 03:08:16,2026-09-18 03:31:16
2560,PROD-2560,Audífonos Bluetooth WH-1000XM5,Audífonos inalámbricos con la mejor cancelación de ruido del mercado,28057.54,32,1,2026-09-19 22:13:30,2026-09-19 23:25:30
2561,PROD-2561,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,5128.86,9,1,2026-09-20 20:36:31,2026-09-20 21:36:31
2562,PROD-2562,Smartphone Redmi Note 13 Pro 1TB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Azul,35018.16,6,1,2026-09-21 08:50:46,2026-09-21 09:46:46
2563,PROD-2563,MacBook Air 15 M2 256GB,Laptop ultra delgada y liviana con gran autonomía - Color Rojo,22038.95,25,1,2026-09-21 12:57:16,2026-09-21 14:21:16
2564,PROD-2564,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,7228.77,41,1,2026-09-18 07:31:52,2026-09-18 08:55:52
2565,PROD-2565,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,6692.90,30,1,2026-09-19 22:41:59,2026-09-20 00:34:59
2566,PROD-2566,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,7257.09,44,1,2026-09-21 04:11:46,2026-09-21 05:06:46
2567,PROD-2567,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla XL, Color Rojo)",1990.68,79,1,2026-09-21 13:53:16,2026-09-21 14:11:16
2568,PROD-2568,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla S, Color Rojo)",1172.23,58,1,2026-09-19 13:33:38,2026-09-19 14:25:38
2569,PROD-2569,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,513.49,38,1,2026-09-22 09:08:20,2026-09-22 10:02:20
2570,PROD-2570,MacBook Pro 16 M3 512GB,Computadora portátil profesional para edición de video y desarrollo - Color Rojo,12458.26,12,1,2026-09-19 00:02:51,2026-09-19 01:49:51
2571,PROD-2571,Smart TV Bravia XR OLED 55,Televisor OLED con negros absolutos y procesador de imagen cognitivo,19722.12,20,1,2026-09-21 00:56:04,2026-09-21 02:37:04
2572,PROD-2572,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla S, Color Negro)",2139.94,31,1,2026-09-20 09:01:55,2026-09-20 10:37:55
2573,PROD-2573,Smartphone Galaxy S26 Ultra 1TB,Smartphone de alta gama con cámara de 200MP y pantalla Dynamic AMOLED - Color Rojo,14368.89,29,1,2026-09-17 20:28:30,2026-09-17 20:35:30
2574,PROD-2574,Robot Aspiradora X10+,Aspiradora robótica con estación de vaciado automático y mapeo láser,7673.08,10,1,2026-09-21 12:41:16,2026-09-21 13:05:16
2575,PROD-2575,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,764.16,12,1,2026-09-19 17:59:55,2026-09-19 19:06:55
2576,PROD-2576,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,10413.27,23,1,2026-09-21 07:05:16,2026-09-21 08:22:16
2577,PROD-2577,Consola PlayStation 5 Slim,Consola de videojuegos de última generación con almacenamiento SSD ultra rápido,16586.36,16,1,2026-09-21 07:02:25,2026-09-21 08:08:25
2578,PROD-2578,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,23293.60,45,1,2026-09-18 08:16:39,2026-09-18 08:22:39
2579,PROD-2579,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,5245.02,25,1,2026-09-17 13:48:24,2026-09-17 15:42:24
2580,PROD-2580,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla L, Color Azul)",698.97,67,1,2026-09-18 07:42:26,2026-09-18 09:14:26
2581,PROD-2581,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla M, Color Gris)",391.84,21,1,2026-09-21 23:58:54,2026-09-22 01:49:54
2582,PROD-2582,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla XL, Color Azul)",2334.64,30,1,2026-09-20 21:42:10,2026-09-20 23:11:10
2583,PROD-2583,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,572.79,41,1,2026-09-21 13:36:28,2026-09-21 14:44:28
2584,PROD-2584,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla M, Color Blanco)",1325.81,21,1,2026-09-18 06:40:42,2026-09-18 08:39:42
2585,PROD-2585,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla M, Color Gris)",2319.01,61,1,2026-09-18 03:11:24,2026-09-18 04:10:24
2586,PROD-2586,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,480.87,18,1,2026-09-21 14:06:11,2026-09-21 14:19:11
2587,PROD-2587,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,516.49,12,1,2026-09-18 19:13:58,2026-09-18 20:49:58
2588,PROD-2588,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla M, Color Azul)",1415.86,83,1,2026-09-19 13:35:48,2026-09-19 14:23:48
2589,PROD-2589,MacBook Pro 16 M3 1TB,Computadora portátil profesional para edición de video y desarrollo - Color Negro,32144.72,39,1,2026-09-19 06:34:18,2026-09-19 07:13:18
2590,PROD-2590,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla M, Color Rojo)",1044.50,28,1,2026-09-19 20:58:09,2026-09-19 21:35:09
2591,PROD-2591,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,3676.81,26,1,2026-09-17 19:03:41,2026-09-17 19:33:41
2592,PROD-2592,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla S, Color Azul)",1361.36,23,1,2026-09-18 08:00:17,2026-09-18 09:55:17
2593,PROD-2593,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla M, Color Blanco)",511.63,30,1,2026-09-21 08:25:39,2026-09-21 08:36:39
2594,PROD-2594,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla M, Color Negro)",1700.77,43,1,2026-09-20 15:00:15,2026-09-20 16:59:15
2595,PROD-2595,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla XL, Color Verde)",1826.58,66,1,2026-09-18 21:24:59,2026-09-18 23:01:59
2596,PROD-2596,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla S, Color Rojo)",731.02,97,1,2026-09-19 09:44:02,2026-09-19 10:36:02
2597,PROD-2597,Audífonos Bluetooth WH-1000XM5,Audífonos inalámbricos con la mejor cancelación de ruido del mercado,20821.10,33,1,2026-09-21 22:57:03,2026-09-21 22:59:03
2598,PROD-2598,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla XL, Color Azul)",1813.60,25,1,2026-09-20 05:24:50,2026-09-20 06:25:50
2599,PROD-2599,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,6942.87,39,1,2026-09-18 21:43:12,2026-09-18 23:38:12
2600,PROD-2600,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla S, Color Gris)",1993.75,58,1,2026-09-20 18:05:27,2026-09-20 18:23:27
2601,PROD-2601,iPhone 16 256GB,Smartphone con pantalla Super Retina XDR y excelente duración de batería - Color Verde,12900.29,48,1,2026-09-18 10:32:42,2026-09-18 10:43:42
2602,PROD-2602,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla L, Color Negro)",2021.17,79,1,2026-09-20 04:29:51,2026-09-20 06:28:51
2603,PROD-2603,Smart TV Bravia XR OLED 55,Televisor OLED con negros absolutos y procesador de imagen cognitivo,20714.83,9,1,2026-09-20 15:30:04,2026-09-20 16:53:04
2604,PROD-2604,Smartphone Galaxy S26 512GB,Smartphone compacto con pantalla fluida y excelente rendimiento - Color Rojo,14626.53,34,1,2026-09-22 01:18:25,2026-09-22 02:34:25
2605,PROD-2605,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,19466.21,48,1,2026-09-19 02:27:47,2026-09-19 02:57:47
2606,PROD-2606,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla L, Color Rojo)",2216.37,30,1,2026-09-18 05:50:05,2026-09-18 07:44:05
2607,PROD-2607,Consola PlayStation 5 Slim,Consola de videojuegos de última generación con almacenamiento SSD ultra rápido,34274.70,49,1,2026-09-21 21:37:06,2026-09-21 22:06:06
2608,PROD-2608,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,4255.95,26,1,2026-09-21 09:46:59,2026-09-21 10:02:59
2609,PROD-2609,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla S, Color Verde)",530.63,54,1,2026-09-20 05:09:53,2026-09-20 06:29:53
2610,PROD-2610,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,5684.13,36,1,2026-09-18 00:42:26,2026-09-18 01:27:26
2611,PROD-2611,Audífonos AirPods Pro 2,Audífonos intrauditivos con cancelación de ruido de nivel superior,14758.69,29,1,2026-09-20 08:54:47,2026-09-20 09:19:47
2612,PROD-2612,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,7497.67,36,1,2026-09-19 03:23:33,2026-09-19 04:11:33
2613,PROD-2613,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,26039.01,47,1,2026-09-20 06:33:16,2026-09-20 07:36:16
2614,PROD-2614,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,4519.02,47,1,2026-09-20 23:02:19,2026-09-21 00:59:19
2615,PROD-2615,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla M, Color Blanco)",1038.25,83,1,2026-09-18 15:55:27,2026-09-18 16:58:27
2616,PROD-2616,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,4444.27,51,1,2026-09-20 15:43:36,2026-09-20 15:43:36
2617,PROD-2617,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla M, Color Gris)",461.52,44,1,2026-09-17 15:42:42,2026-09-17 17:06:42
2618,PROD-2618,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla L, Color Verde)",1331.77,14,1,2026-09-17 15:49:08,2026-09-17 17:15:08
2619,PROD-2619,MacBook Air 15 M2 256GB,Laptop ultra delgada y liviana con gran autonomía - Color Verde,12663.42,28,1,2026-09-19 02:26:05,2026-09-19 02:58:05
2620,PROD-2620,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,16854.35,30,1,2026-09-18 15:55:03,2026-09-18 16:12:03
2621,PROD-2621,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla M, Color Verde)",880.24,27,1,2026-09-21 14:54:11,2026-09-21 16:02:11
2622,PROD-2622,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,6710.34,22,1,2026-09-18 15:41:36,2026-09-18 16:50:36
2623,PROD-2623,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,3477.25,24,1,2026-09-17 22:57:03,2026-09-18 00:24:03
2624,PROD-2624,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,4451.11,29,1,2026-09-21 20:34:03,2026-09-21 22:33:03
2625,PROD-2625,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla XL, Color Blanco)",2432.55,31,1,2026-09-19 22:08:36,2026-09-19 23:23:36
2626,PROD-2626,iPad Pro 12.9,Tableta profesional con pantalla Liquid Retina XDR y chip M2,19305.80,48,1,2026-09-19 17:15:00,2026-09-19 17:28:00
2627,PROD-2627,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,20377.64,30,1,2026-09-19 17:07:50,2026-09-19 17:53:50
2628,PROD-2628,Robot Aspiradora X10+,Aspiradora robótica con estación de vaciado automático y mapeo láser,9831.15,29,1,2026-09-20 20:43:18,2026-09-20 21:24:18
2629,PROD-2629,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,27337.57,48,1,2026-09-19 05:11:57,2026-09-19 06:56:57
2630,PROD-2630,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla M, Color Gris)",1700.47,25,1,2026-09-21 13:43:25,2026-09-21 15:37:25
2631,PROD-2631,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,7345.49,46,1,2026-09-20 09:52:52,2026-09-20 10:13:52
2632,PROD-2632,Audífonos AirPods Pro 2,Audífonos intrauditivos con cancelación de ruido de nivel superior,30072.37,26,1,2026-09-21 00:06:50,2026-09-21 00:36:50
2633,PROD-2633,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla L, Color Blanco)",1198.24,21,1,2026-09-19 10:43:29,2026-09-19 11:20:29
2634,PROD-2634,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla L, Color Blanco)",580.53,32,1,2026-09-19 16:40:34,2026-09-19 17:59:34
