ID,SKU,name,description,current_price,current_stock,status,creation_date,last_update
3087,PROD-3087,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla S, Color Blanco)",947.69,57,1,2026-09-18 19:46:54,2026-09-18 19:53:54
3088,PROD-3088,MacBook Pro 16 M3 512GB,Computadora portátil profesional para edición de video y desarrollo - Color Azul,6557.27,6,1,2026-09-18 20:40:52,2026-09-18 21:14:52
3089,PROD-3089,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,1365.62,26,1,2026-09-20 07:52:36,2026-09-20 08:00:36
3090,PROD-3090,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,3852.06,18,1,2026-09-18 12:54:27,2026-09-18 14:18:27
3091,PROD-3091,Consola PlayStation 5 Slim,Consola de videojuegos de última generación con almacenamiento SSD ultra rápido,31778.34,8,1,2026-09-20 05:05:39,2026-09-20 06:49:39
3092,PROD-3092,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,5420.21,42,1,2026-09-20 08:28:34,2026-09-20 10:01:34
3093,PROD-3093,Smart Band 8,Pulsera de actividad física con seguimiento del sueño y deporte,11899.58,21,1,2026-09-20 01:23:28,2026-09-20 01:36:28
3094,PROD-3094,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,780.35,31,1,2026-09-21 10:17:24,2026-09-21 11:26:24
3095,PROD-3095,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,5970.06,48,1,2026-09-20 09:26:10,2026-09-20 10:46:10
3096,PROD-3096,Parlante Portátil SRS-XG300,Bocina inalámbrica portátil resistente al agua con graves potentes,31463.45,9,1,2026-09-18 15:18:23,2026-09-18 15:37:23
3097,PROD-3097,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla L, Color Azul)",1197.54,78,1,2026-09-19 06:08:31,2026-09-19 07:39:31
3098,PROD-3098,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla M, Color Blanco)",1393.76,90,1,2026-09-18 16:26:05,2026-09-18 17:23:05
3099,PROD-3099,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,1157.95,13,1,2026-09-18 01:37:38,2026-09-18 01:43:38
3100,PROD-3100,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,34793.36,7,1,2026-09-18 23:26:12,2026-09-19 00:55:12
3101,PROD-3101,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla XL, Color Verde)",1670.51,95,1,2026-09-17 23:52:37,2026-09-18 00:50:37
3102,PROD-3102,Patinete Eléctrico Pro 4,Scooter eléctrico con gran autonomía para movilidad urbana,25122.30,45,1,2026-09-18 21:57:20,2026-09-18 23:13:20
3103,PROD-3103,Consola PlayStation 5 Slim,Consola de videojuegos de última generación con almacenamiento SSD ultra rápido,21365.37,44,1,2026-09-21 07:00:12,2026-09-21 07:32:12
3104,PROD-3104,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,4946.15,55,1,2026-09-22 04:25:17,2026-09-22 04:39:17
3105,PROD-3105,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla M, Color Blanco)",2296.43,59,1,2026-09-22 02:06:32,2026-09-22 02:38:32
3106,PROD-3106,Audífonos AirPods Pro 2,Audífonos intrauditivos con cancelación de ruido de nivel superior,16631.32,15,1,2026-09-17 16:14:08,2026-09-17 17:00:08
3107,PROD-3107,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla S, Color Azul)",728.72,96,1,2026-09-19 11:47:10,2026-09-19 13:14:10
3108,PROD-3108,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla XL, Color Blanco)",2303.86,10,1,2026-09-21 17:56:28,2026-09-21 19:05:28
3109,PROD-3109,MacBook Air 15 M2 512GB,Laptop ultra delgada y liviana con gran autonomía - Color Gris,16220.06,6,1,2026-09-19 09:29:22,2026-09-19 10:33:22
3110,PROD-3110,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,489.25,37,1,2026-09-17 16:08:25,2026-09-17 17:50:25
3111,PROD-3111,Tablet Galaxy Tab S9 1TB,"Tableta de alto rendimiento para diseño, trabajo y entretenimiento - Color Rojo",24794.59,9,1,2026-09-21 06:14:59,2026-09-21 07:52:59
3112,PROD-3112,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla XL, Color Gris)",1691.42,33,1,2026-09-19 22:57:54,2026-09-19 23:51:54
3113,PROD-3113,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,7601.98,46,1,2026-09-22 01:02:14,2026-09-22 01:42:14
3114,PROD-3114,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla M, Color Azul)",2330.76,70,1,2026-09-19 11:33:13,2026-09-19 13:14:13
3115,PROD-3115,iPad Pro 12.9,Tableta profesional con pantalla Liquid Retina XDR y chip M2,20636.97,6,1,2026-09-20 02:02:16,2026-09-20 02:12:16
3116,PROD-3116,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla S, Color Blanco)",2090.47,27,1,2026-09-17 17:09:18,2026-09-17 18:32:18
3117,PROD-3117,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla M, Color Blanco)",1623.94,24,1,2026-09-17 23:29:55,2026-09-18 00:10:55
3118,PROD-3118,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla M, Color Rojo)",1033.15,95,1,2026-09-21 19:13:09,2026-09-21 20:27:09
3119,PROD-3119,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla M, Color Azul)",1787.01,29,1,2026-09-21 11:09:15,2026-09-21 12:01:15
3120,PROD-3120,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,11031.39,16,1,2026-09-17 19:20:05,2026-09-17 20:15:05
3121,PROD-3121,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla L, Color Rojo)",1455.90,92,1,2026-09-21 14:30:50,2026-09-21 15:40:50
3122,PROD-3122,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla M, Color Verde)",579.98,93,1,2026-09-20 19:30:24,2026-09-20 21:07:24
3123,PROD-3123,Smartphone Galaxy Z Flip 6 256GB,Teléfono plegable compacto con pantalla exterior funcional - Color Verde,30871.64,9,1,2026-09-22 12:22:26,2026-09-22 13:44:26
3124,PROD-3124,iPhone 16 128GB,Smartphone con pantalla Super Retina XDR y excelente duración de batería - Color Blanco,28264.94,28,1,2026-09-22 02:13:02,2026-09-22 02:50:02
3125,PROD-3125,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,3230.92,17,1,2026-09-20 04:31:31,2026-09-20 05:40:31
3126,PROD-3126,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla XL, Color Gris)",2271.30,23,1,2026-09-22 04:18:48,2026-09-22 05:32:48
3127,PROD-3127,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,9806.11,39,1,2026-09-17 21:37:39,2026-09-17 22:26:39
3128,PROD-3128,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla S, Color Negro)",2058.42,32,1,2026-09-21 00:07:28,2026-09-21 02:05:28
3129,PROD-3129,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,5250.94,38,1,2026-09-19 00:43:30,2026-09-19 02:29:30
3130,PROD-3130,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla XL, Color Verde)",1213.71,61,1,2026-09-22 02:10:52,2026-09-22 02:49:52
3131,PROD-3131,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,3708.62,16,1,2026-09-18 20:48:58,2026-09-18 21:25:58
3132,PROD-3132,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,5039.91,53,1,2026-09-20 04:37:26,2026-09-20 06:20:26
3133,PROD-3133,iPhone 16 Pro 256GB,Teléfono inteligente premium con chip de alto rendimiento y triple cámara - Color Blanco,1107.33,49,1,2026-09-17 22:25:30,2026-09-17 22:30:30
3134,PROD-3134,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla M, Color Negro)",955.02,72,1,2026-09-20 15:32:28,2026-09-20 17:29:28
3135,PROD-3135,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,3980.05,47,1,2026-09-20 06:08:16,2026-09-20 06:27:16
3136,PROD-3136,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla L, Color Rojo)",1834.91,22,1,2026-09-21 12:01:07,2026-09-21 12:21:07
3137,PROD-3137,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,5988.70,9,1,2026-09-17 21:24:46,2026-09-17 21:52:46
3138,PROD-3138,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla S, Color Verde)",1829.61,31,1,2026-09-21 19:57:43,2026-09-21 19:57:43
3139,PROD-3139,Tablet Galaxy Tab S9 256GB,"Tableta de alto rendimiento para diseño, trabajo y entretenimiento - Color Verde",6225.92,26,1,2026-09-18 17:16:27,2026-09-18 18:25:27
3140,PROD-3140,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla S, Color Gris)",1708.39,51,1,2026-09-22 11:01:05,2026-09-22 11:23:05
3141,PROD-3141,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla S, Color Gris)",1539.27,30,1,2026-09-20 01:58:30,2026-09-20 03:45:30
3142,PROD-3142,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,6315.49,57,1,2026-09-21 06:09:38,2026-09-21 06:16:38
3143,PROD-3143,Smart Band 8,Pulsera de actividad física con seguimiento del sueño y deporte,19456.36,32,1,2026-09-18 12:59:45,2026-09-18 14:44:45
3144,PROD-3144,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla M, Color Blanco)",2164.25,36,1,2026-09-20 14:09:38,2026-09-20 15:27:38
3145,PROD-3145,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla M, Color Azul)",1226.14,20,1,2026-09-20 14:45:05,2026-09-20 15:28:05
3146,PROD-3146,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,7722.41,59,1,2026-09-22 02:20:33,2026-09-22 04:05:33
3147,PROD-3147,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla XL, Color Negro)",882.84,80,1,2026-09-19 09:29:07,2026-09-19 11:08:07
3148,PROD-3148,Smartphone Galaxy S26+ 256GB,Teléfono inteligente con procesador de última generación y batería de larga duración - Color Blanco,24065.75,15,1,2026-09-18 18:24:02,2026-09-18 20:19:02
3149,PROD-3149,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,4019.80,39,1,2026-09-20 15:06:26,2026-09-20 16:39:26
3150,PROD-3150,Audífonos Bluetooth WH-1000XM5,Audífonos inalámbricos con la mejor cancelación de ruido del mercado,16868.57,43,1,2026-09-21 23:10:45,2026-09-22 00:59:45
3151,PROD-3151,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,12050.52,49,1,2026-09-17 15:59:27,2026-09-17 16:50:27
3152,PROD-3152,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla S, Color Verde)",443.41,90,1,2026-09-21 22:27:19,2026-09-21 23:14:19
3153,PROD-3153,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,5224.51,42,1,2026-09-20 17:13:32,2026-09-20 17:25:32
3154,PROD-3154,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,6254.47,47,1,2026-09-18 07:40:07,2026-09-18 08:39:07
3155,PROD-3155,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,1287.52,40,1,2026-09-21 18:17:46,2026-09-21 18:31:46
3156,PROD-3156,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla M, Color Rojo)",1839.48,54,1,2026-09-21 13:20:13,2026-09-21 14:23:13
3157,PROD-3157,Smartphone Galaxy S26 1TB,Smartphone compacto con pantalla fluida y excelente rendimiento - Color Azul,13586.70,30,1,2026-09-20 18:51:34,2026-09-20 19:40:34
3158,PROD-3158,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,20903.49,11,1,2026-09-18 09:15:38,2026-09-18 09:56:38
3159,PROD-3159,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla M, Color Gris)",1051.22,87,1,2026-09-19 04:50:35,2026-09-19 06:15:35
3160,PROD-3160,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla S, Color Azul)",1937.07,27,1,2026-09-21 01:28:51,2026-09-21 03:18:51
3161,PROD-3161,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,2437.69,38,1,2026-09-18 09:53:41,2026-09-18 11:30:41
3162,PROD-3162,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,4886.02,27,1,2026-09-17 22:16:27,2026-09-17 23:53:27
3163,PROD-3163,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla XL, Color Azul)",396.43,10,1,2026-09-20 21:40:55,2026-09-20 23:20:55
3164,PROD-3164,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,5613.61,39,1,2026-09-19 02:14:01,2026-09-19 03:25:01
3165,PROD-3165,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla L, Color Azul)",942.97,75,1,2026-09-18 17:17:46,2026-09-18 18:59:46
3166,PROD-3166,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,3523.25,23,1,2026-09-19 07:11:41,2026-09-19 08:58:41
3167,PROD-3167,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla L, Color Blanco)",1207.14,84,1,2026-09-20 19:14:01,2026-09-20 20:57:01
3168,PROD-3168,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,2626.55,45,1,2026-09-20 18:50:09,2026-09-20 18:53:09
3169,PROD-3169,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla S, Color Rojo)",708.33,91,1,2026-09-20 16:04:42,2026-09-20 17:47:42
3170,PROD-3170,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla M, Color Negro)",2146.74,14,1,2026-09-18 12:59:52,2026-09-18 13:50:52
3171,PROD-3171,Smartphone Redmi Note 13 Pro 1TB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Azul,10790.67,43,1,2026-09-17 22:01:24,2026-09-17 22:03:24
3172,PROD-3172,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,4463.27,24,1,2026-09-19 17:19:48,2026-09-19 18:25:48
3173,PROD-3173,iPhone 16 Pro Max 256GB,Smartphone insignia de Apple con acabado en titanio y cámara profesional - Color Verde,29059.68,26,1,2026-09-20 11:22:26,2026-09-20 12:01:26
3174,PROD-3174,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,4922.03,38,1,2026-09-19 03:15:12,2026-09-19 05:01:12
3175,PROD-3175,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,3042.01,23,1,2026-09-17 15:13:53,2026-09-17 15:32:53
3176,PROD-3176,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla S, Color Negro)",807.64,96,1,2026-09-19 15:20:28,2026-09-19 16:52:28
3177,PROD-3177,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla S, Color Rojo)",2260.50,86,1,2026-09-19 16:56:24,2026-09-19 18:18:24
3178,PROD-3178,Tablet Galaxy Tab S9 1TB,"Tableta de alto rendimiento para diseño, trabajo y entretenimiento - Color Gris",3946.74,21,1,2026-09-22 04:50:57,2026-09-22 06:02:57
3179,PROD-3179,Robot Aspiradora X10+,Aspiradora robótica con estación de vaciado automático y mapeo láser,24106.31,23,1,2026-09-20 04:01:23,2026-09-20 04:58:23
3180,PROD-3180,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,6184.89,54,1,2026-09-17 15:57:01,2026-09-17 17:20:01
3181,PROD-3181,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,6250.84,46,1,2026-09-22 10:08:56,2026-09-22 10:12:56
3182,PROD-3182,Smartphone Galaxy Z Fold 6 1TB,Teléfono plegable con pantalla gigante para productividad y multitarea - Color Gris,32043.72,12,1,2026-09-17 20:02:33,2026-09-17 20:31:33
3183,PROD-3183,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla L, Color Blanco)",1643.12,15,1,2026-09-19 22:24:07,2026-09-19 23:25:07
3184,PROD-3184,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla XL, Color Rojo)",2290.13,61,1,2026-09-22 12:18:44,2026-09-22 14:15:44
3185,PROD-3185,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla S, Color Azul)",654.79,26,1,2026-09-18 06:07:27,2026-09-18 06:48:27
3186,PROD-3186,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla XL, Color Azul)",644.39,64,1,2026-09-22 04:58:30,2026-09-22 05:20:30
3187,PROD-3187,iPhone 16 Pro 128GB,Teléfono inteligente premium con chip de alto rendimiento y triple cámara - Color Gris,8874.87,45,1,2026-09-21 11:24:40,2026-09-21 12:48:40
3188,PROD-3188,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla L, Color Azul)",1010.70,59,1,2026-09-19 09:19:15,2026-09-19 10:28:15
3189,PROD-3189,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla L, Color Rojo)",829.10,65,1,2026-09-19 12:37:27,2026-09-19 12:58:27
3190,PROD-3190,Audífonos AirPods Pro 2,Audífonos intrauditivos con cancelación de ruido de nivel superior,8495.46,5,1,2026-09-20 12:20:23,2026-09-20 14:06:23
3191,PROD-3191,MacBook Air 15 M2 512GB,Laptop ultra delgada y liviana con gran autonomía - Color Verde,12843.28,11,1,2026-09-18 13:19:04,2026-09-18 14:48:04
3192,PROD-3192,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,6031.77,33,1,2026-09-18 07:42:40,2026-09-18 09:06:40
3193,PROD-3193,Smartphone Galaxy S26+ 1TB,Teléfono inteligente con procesador de última generación y batería de larga duración - Color Blanco,33271.32,45,1,2026-09-18 09:57:45,2026-09-18 11:18:45
3194,PROD-3194,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla XL, Color Gris)",1502.55,79,1,2026-09-21 23:38:35,2026-09-22 00:09:35
3195,PROD-3195,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,5813.98,28,1,2026-09-20 21:48:45,2026-09-20 22:29:45
3196,PROD-3196,MacBook Air 15 M2 256GB,Laptop ultra delgada y liviana con gran autonomía - Color Verde,30380.28,13,1,2026-09-21 20:55:08,2026-09-21 22:44:08
3197,PROD-3197,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla S, Color Rojo)",1054.54,57,1,2026-09-21 06:40:04,2026-09-21 06:50:04
3198,PROD-3198,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla L, Color Negro)",1487.55,91,1,2026-09-17 19:58:42,2026-09-17 20:44:42
